tree_id,trunk_diam,status,health,spc_common,neighborhood
499940,7,Alive,Good,Callery pear,Annadale-Huguenot-Prince's Bay-Eltingville
538448,5,Alive,Good,pin oak,Central Harlem North-Polo Grounds
312052,28,Alive,Good,London planetree,BK17
300578,6,Alive,Poor,Callery pear,Lenox Hill-Roosevelt Island
233698,16,Alive,Good,Norway maple,Pelham Parkway
355114,7,Alive,Good,Callery pear,Rossville-Woodrow
84188,8,Alive,Fair,honeylocust,Lower East Side
267992,3,Alive,Good,honeylocust,Bay Ridge
147240,3,Alive,Good,littleleaf linden,Steinway
600238,6,Alive,Fair,Schumard's oak,QN20
290788,18,Alive,Good,Norway maple,Port Richmond
337277,4,Alive,Fair,swamp white oak,SI32
371419,9,Alive,Poor,pin oak,Flatbush
193609,10,Alive,Fair,London planetree,Hunters Point-Sunnyside-West Maspeth
161651,9,Alive,Good,Amur maackia,East Williamsburg
13514,3,Alive,Fair,sweetgum,College Point
701358,8,Alive,Good,cherry,Lindenwood-Howard Beach
123371,5,Alive,Fair,Sophora,Ridgewood
679180,8,Alive,Good,Callery pear,BK35
626422,21,Alive,Good,London planetree,Borough Park
188559,29,Alive,Good,London planetree,Morningside Heights
198999,7,Alive,Good,American linden,Midtown-Midtown South
12418,11,Alive,Good,honeylocust,Schuylerville-Throgs Neck-Edgewater Park
454733,11,Alive,Good,Sophora,East New York (Pennsylvania Ave)
471425,14,Alive,Good,American linden,Eastchester-Edenwald-Baychester
447227,19,Alive,Good,London planetree,Springfield Gardens North
355488,10,Alive,Fair,Schumard's oak,Madison
186599,7,Alive,Good,littleleaf linden,Ridgewood
607249,20,Alive,Good,crimson king maple,Georgetown-Marine Park-Bergen Beach-Mill Basin
477873,9,Alive,Good,katsura tree,Port Richmond
30508,7,Alive,Fair,Callery pear,West Village
357930,6,Alive,Good,cherry,Lindenwood-Howard Beach
149578,9,Alive,Good,golden raintree,Greenpoint
576804,4,Alive,Good,cherry,New Springville-Bloomfield-Travis
233486,6,Alive,Good,American linden,Kensington-Ocean Parkway
189867,9,Alive,Good,honeylocust,Clinton Hill
584675,22,Alive,Good,London planetree,St. Albans
24369,8,Alive,Good,eastern redbud,Grasmere-Arrochar-Ft. Wadsworth
242450,0,Stump,,,Bayside-Bayside Hills
507215,14,Alive,Good,pin oak,Annadale-Huguenot-Prince's Bay-Eltingville
338006,23,Alive,Good,London planetree,Pelham Bay-Country Club-City Island
197041,19,Alive,Good,London planetree,Schuylerville-Throgs Neck-Edgewater Park
522217,10,Alive,Poor,Callery pear,Arden Heights
446637,8,Alive,Fair,littleleaf linden,Hunts Point
627111,13,Alive,Good,London planetree,South Ozone Park
336289,2,Dead,,,Homecrest
522409,11,Alive,Good,pin oak,Hudson Yards-Chelsea-Flatiron-Union Square
135700,6,Alive,Good,cherry,Kew Gardens
307057,10,Alive,Good,honeylocust,Crown Heights North
231624,18,Alive,Good,London planetree,Clinton Hill
315639,9,Alive,Good,Norway maple,Prospect Lefferts Gardens-Wingate
479690,8,Alive,Good,Callery pear,Longwood
64210,9,Alive,Good,Callery pear,Hamilton Heights
234828,14,Alive,Fair,crimson king maple,Kensington-Ocean Parkway
273227,21,Alive,Good,London planetree,QN47
8508,14,Alive,Good,London planetree,Soundview-Bruckner
204358,20,Alive,Good,silver maple,SI25
559204,4,Alive,Good,'Schubert' chokecherry,East Flatbush-Farragut
104052,16,Alive,Fair,scarlet oak,Bay Ridge
556048,22,Alive,Fair,London planetree,Westchester-Unionport
455454,21,Alive,Good,London planetree,Carroll Gardens-Columbia Street-Red Hook
584851,0,Stump,,,Whitestone
625167,7,Alive,Good,littleleaf linden,Borough Park
83375,2,Alive,Fair,honeylocust,Lower East Side
23324,2,Alive,Fair,littleleaf linden,Queensbridge-Ravenswood-Long Island City
350153,2,Alive,Good,sweetgum,Westerleigh
384992,15,Alive,Good,pin oak,Van Nest-Morris Park-Westchester Square
159664,14,Alive,Good,London planetree,Steinway
100618,11,Alive,Good,littleleaf linden,Kew Gardens Hills
66293,12,Alive,Good,red maple,Grasmere-Arrochar-Ft. Wadsworth
623837,9,Alive,Good,Callery pear,Borough Park
622913,7,Alive,Poor,sugar maple,Borough Park
64477,4,Alive,Good,black oak,Hudson Yards-Chelsea-Flatiron-Union Square
228629,17,Alive,Good,honeylocust,Woodlawn-Wakefield
714935,18,Alive,Fair,Norway maple,Glendale
132836,3,Alive,Fair,honeylocust,Cambria Heights
430693,3,Alive,Good,cherry,Hunts Point
459594,18,Alive,Good,Japanese zelkova,Bensonhurst East
606243,5,Alive,Good,white oak,Pomonok-Flushing Heights-Hillcrest
283444,4,Alive,Fair,Persian ironwood,Pelham Bay-Country Club-City Island
181221,3,Alive,Good,honeylocust,Springfield Gardens South-Brookville
547845,5,Alive,Fair,black oak,QN63
139619,8,Alive,Fair,black oak,Carroll Gardens-Columbia Street-Red Hook
256171,5,Alive,Fair,London planetree,Melrose South-Mott Haven North
250261,7,Alive,Good,ginkgo,Queens Village
474833,3,Dead,,,Co-op City
510172,0,Stump,,,East Flatbush-Farragut
76247,17,Alive,Good,London planetree,BK38
675591,17,Alive,Fair,littleleaf linden,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
690809,4,Alive,Good,swamp white oak,Ft. Totten-Bay Terrace-Clearview
645346,5,Alive,Fair,northern red oak,Hollis
490672,25,Alive,Good,London planetree,Oakwood-Oakwood Beach
550905,21,Alive,Good,red maple,SI35
593044,0,Stump,,,Flatlands
464152,14,Alive,Good,Siberian elm,Far Rockaway-Bayswater
616203,7,Alive,Fair,littleleaf linden,Bay Ridge
77855,32,Alive,Fair,northern red oak,QN42
640262,8,Alive,Good,honeylocust,College Point
513669,3,Alive,Good,red maple,Annadale-Huguenot-Prince's Bay-Eltingville
235898,11,Alive,Good,silver maple,Schuylerville-Throgs Neck-Edgewater Park
332529,11,Alive,Good,crimson king maple,New Springville-Bloomfield-Travis
345134,13,Alive,Good,maple,Forest Hills
522948,3,Alive,Good,honeylocust,Elmhurst
209488,2,Alive,Poor,London planetree,Oakwood-Oakwood Beach
549511,5,Alive,Good,Kentucky coffeetree,Crown Heights North
20741,6,Alive,Good,green ash,Grymes Hill-Clifton-Fox Hills
448338,3,Alive,Good,swamp white oak,East New York
328442,29,Alive,Good,London planetree,Flatlands
45721,12,Alive,Poor,London planetree,Brooklyn Heights-Cobble Hill
151248,8,Alive,Good,Japanese zelkova,West Concourse
371803,16,Alive,Good,red maple,West New Brighton-New Brighton-St. George
365429,8,Alive,Good,Callery pear,Charleston-Richmond Valley-Tottenville
392872,12,Alive,Good,Callery pear,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
227006,15,Alive,Good,London planetree,Woodlawn-Wakefield
153600,8,Alive,Good,sweetgum,Park Slope-Gowanus
701321,11,Dead,,,Lindenwood-Howard Beach
451861,5,Alive,Good,American elm,Upper West Side
575500,6,Alive,Good,honeylocust,Richmond Hill
181231,5,Alive,Good,Callery pear,Crown Heights North
369693,4,Alive,Poor,European hornbeam,Highbridge
145668,4,Alive,Good,northern red oak,Washington Heights North
647622,3,Alive,Good,hawthorn,Bensonhurst East
631604,3,Alive,Good,serviceberry,North Corona
51621,16,Alive,Good,honeylocust,Great Kills
526035,3,Alive,Good,Callery pear,Charleston-Richmond Valley-Tottenville
598263,15,Alive,Good,sweetgum,Whitestone
126756,3,Alive,Good,Callery pear,Great Kills
406322,18,Alive,Good,pin oak,Park Slope-Gowanus
141606,4,Alive,Fair,Schumard's oak,West New Brighton-New Brighton-St. George
452804,28,Alive,Good,London planetree,New Dorp-Midland Beach
658712,24,Alive,Good,pin oak,Port Richmond
9088,14,Alive,Good,red maple,Parkchester
649099,15,Alive,Good,ginkgo,Bayside-Bayside Hills
161199,8,Alive,Good,crimson king maple,Todt Hill-Emerson Hill-Heartland Village-Lighthous
276559,11,Alive,Good,hedge maple,Dyker Heights
248398,7,Alive,Good,Japanese zelkova,Georgetown-Marine Park-Bergen Beach-Mill Basin
659995,9,Alive,Good,littleleaf linden,Murray Hill
665465,8,Alive,Good,'Schubert' chokecherry,Douglas Manor-Douglaston-Little Neck
400591,4,Alive,Fair,littleleaf linden,Far Rockaway-Bayswater
226543,12,Alive,Good,Callery pear,Murray Hill
120006,4,Alive,Good,Callery pear,Carroll Gardens-Columbia Street-Red Hook
700587,20,Alive,Fair,Norway maple,Rugby-Remsen Village
515201,10,Alive,Fair,Callery pear,Annadale-Huguenot-Prince's Bay-Eltingville
635806,13,Alive,Fair,Norway maple,Douglas Manor-Douglaston-Little Neck
244360,17,Alive,Good,honeylocust,East Harlem North
525505,3,Alive,Good,ginkgo,Turtle Bay-East Midtown
236127,7,Alive,Good,Callery pear,Upper East Side-Carnegie Hill
9077,0,Stump,,,Parkchester
31519,8,Alive,Good,ginkgo,Glendale
648186,9,Alive,Good,littleleaf linden,Auburndale
151664,9,Alive,Good,Callery pear,Jamaica Estates-Holliswood
272195,15,Alive,Good,Norway maple,Glen Oaks-Floral Park-New Hyde Park
641381,11,Alive,Good,London planetree,Borough Park
374439,4,Alive,Good,Callery pear,Grasmere-Arrochar-Ft. Wadsworth
39159,34,Alive,Good,pin oak,Jamaica Estates-Holliswood
520852,6,Alive,Good,purple-leaf plum,Elmhurst
354521,5,Alive,Good,purple-leaf plum,Queensboro Hill
368944,14,Alive,Good,honeylocust,Laurelton
293575,13,Alive,Good,honeylocust,Queensbridge-Ravenswood-Long Island City
246550,23,Alive,Good,Japanese zelkova,Schuylerville-Throgs Neck-Edgewater Park
267184,11,Alive,Fair,littleleaf linden,Glen Oaks-Floral Park-New Hyde Park
609620,15,Alive,Good,ash,Laurelton
107370,26,Alive,Good,London planetree,Bay Ridge
594503,20,Alive,Good,Norway maple,Bellerose
560371,4,Alive,Good,honeylocust,Queens Village
396460,30,Alive,Good,eastern cottonwood,Hunters Point-Sunnyside-West Maspeth
528214,25,Alive,Good,pin oak,Sunset Park West
409801,4,Alive,Good,honeylocust,Crown Heights North
486914,3,Alive,Good,golden raintree,Oakwood-Oakwood Beach
603092,18,Alive,Fair,London planetree,26
107273,22,Alive,Good,London planetree,BK33
150926,23,Alive,Good,pin oak,West Concourse
316535,32,Alive,Good,pin oak,Queens Village
592151,0,Stump,,,Glen Oaks-Floral Park-New Hyde Park
179293,38,Alive,Good,London planetree,Flatbush
592588,9,Alive,Good,Norway maple,Murray Hill
266634,21,Alive,Good,London planetree,Central Harlem North-Polo Grounds
688319,3,Alive,Fair,cherry,East Flatbush-Farragut
536361,20,Alive,Good,London planetree,Great Kills
718169,32,Alive,Good,London planetree,South Jamaica
722527,16,Alive,Good,Callery pear,Annadale-Huguenot-Prince's Bay-Eltingville
664824,26,Alive,Good,sweetgum,Bayside-Bayside Hills
204788,9,Alive,Good,red maple,Carroll Gardens-Columbia Street-Red Hook
460957,12,Alive,Fair,Norway maple,Midwood
252912,11,Alive,Good,cherry,Queens Village
361459,12,Alive,Good,Sophora,Homecrest
432097,7,Alive,Good,American linden,East New York
105709,7,Alive,Good,red maple,Elmhurst-Maspeth
547133,16,Alive,Fair,London planetree,Breezy Point-Belle Harbor-Rockaway Park-Broad Chan
460084,4,Alive,Good,American linden,East New York (Pennsylvania Ave)
229244,21,Alive,Good,green ash,Bellerose
150797,13,Alive,Fair,Callery pear,BX62
209503,5,Alive,Good,Japanese zelkova,29
631365,34,Alive,Good,London planetree,Jamaica Estates-Holliswood
614895,0,Stump,,,Jamaica
484613,21,Alive,Fair,London planetree,Bedford
492700,6,Alive,Good,cockspur hawthorn,Hammels-Arverne-Edgemere
488672,11,Alive,Good,Norway maple,Spuyten Duyvil-Kingsbridge
199411,10,Alive,Good,pin oak,Lincoln Square
514148,11,Alive,Good,Callery pear,Annadale-Huguenot-Prince's Bay-Eltingville
172702,5,Alive,Good,'Schubert' chokecherry,Flatbush
476046,4,Alive,Good,honeylocust,Morrisania-Melrose
49946,11,Alive,Fair,honeylocust,Pomonok-Flushing Heights-Hillcrest
468549,11,Alive,Good,Callery pear,Mount Hope
443394,5,Alive,Good,American linden,Mott Haven-Port Morris
309181,3,Alive,Fair,Callery pear,Flushing
142005,11,Alive,Good,pin oak,North Side-South Side
193546,15,Alive,Good,green ash,QN72
260011,31,Alive,Good,London planetree,Flatbush
482060,6,Alive,Good,honeylocust,Bushwick South
8626,22,Alive,Good,pin oak,Soundview-Bruckner
389585,51,Alive,Good,London planetree,QN22
579683,33,Alive,Good,London planetree,St. Albans
702359,4,Alive,Good,European hornbeam,Bayside-Bayside Hills
619564,7,Alive,Good,Callery pear,North Corona
653535,17,Alive,Good,London planetree,Whitestone
583007,34,Alive,Good,London planetree,Forest Hills
156282,15,Alive,Good,ginkgo,QN55
659598,24,Alive,Good,red maple,Murray Hill
407767,16,Alive,Good,pin oak,BK61
115759,13,Alive,Good,Callery pear,Charleston-Richmond Valley-Tottenville
619798,2,Alive,Good,two-winged silverbell,Glendale
444758,7,Alive,Good,pin oak,Old Town-Dongan Hills-South Beach
190949,29,Alive,Good,London planetree,Gravesend
547679,36,Alive,Good,tulip-poplar,Woodside
318384,3,Alive,Fair,cherry,Washington Heights North
397490,14,Alive,Fair,London planetree,Lindenwood-Howard Beach
105764,5,Alive,Good,Callery pear,South Jamaica
221969,11,Alive,Good,silver linden,Clinton Hill
540017,2,Alive,Good,littleleaf linden,Todt Hill-Emerson Hill-Heartland Village-Lighthous
402114,3,Alive,Good,Sophora,Westchester-Unionport
48824,5,Alive,Good,shingle oak,Middle Village
160494,3,Alive,Good,Chinese elm,QN72
539942,16,Alive,Good,London planetree,South Jamaica
159520,5,Alive,Fair,pin oak,Breezy Point-Belle Harbor-Rockaway Park-Broad Chan
114438,10,Alive,Fair,honeylocust,Todt Hill-Emerson Hill-Heartland Village-Lighthous
528875,6,Alive,Fair,Callery pear,Arden Heights
392443,0,Stump,,,Morrisania-Melrose
511028,3,Alive,Good,American linden,Breezy Point-Belle Harbor-Rockaway Park-Broad Chan
181596,10,Alive,Poor,Norway maple,Ridgewood
661353,2,Dead,,,Douglas Manor-Douglaston-Little Neck
462298,4,Alive,Good,Cornelian cherry,New Dorp-Midland Beach
429835,6,Alive,Good,Callery pear,Auburndale
372517,3,Alive,Good,sawtooth oak,Glendale
573749,11,Alive,Fair,ginkgo,St. Albans
112986,9,Alive,Good,honeylocust,Hudson Yards-Chelsea-Flatiron-Union Square
477999,4,Alive,Poor,Callery pear,Seagate-Coney Island
3996,4,Alive,Good,Sophora,Elmhurst-Maspeth
529314,13,Alive,Good,honeylocust,Lincoln Square
214973,10,Alive,Fair,Amur maple,Elmhurst
271326,2,Alive,Good,pin oak,SoHo-TriBeCa-Civic Center-Little Italy
67154,0,Stump,,,Marble Hill-Inwood
588786,12,Alive,Fair,Japanese zelkova,Hunters Point-Sunnyside-West Maspeth
175643,11,Alive,Good,silver linden,Steinway
244504,6,Dead,,,East Tremont
96787,21,Alive,Good,London planetree,Carroll Gardens-Columbia Street-Red Hook
647462,34,Alive,Good,London planetree,Murray Hill
242208,29,Alive,Good,pin oak,14
679504,10,Alive,Good,London planetree,Kew Gardens Hills
159719,9,Alive,Good,pin oak,East Williamsburg
689307,13,Alive,Good,ash,Flushing
203033,10,Alive,Good,purple-leaf plum,Astoria
321825,8,Alive,Fair,Norway maple,Rosedale
52061,14,Alive,Good,honeylocust,Belmont
63866,11,Alive,Good,Norway maple,Flatbush
466218,6,Alive,Good,cherry,Mariner's Harbor-Arlington-Port Ivory-Graniteville
682977,2,Alive,Poor,ginkgo,Bayside-Bayside Hills
558533,4,Alive,Fair,cherry,Baisley Park
414122,22,Alive,Good,littleleaf linden,Cypress Hills-City Line
98188,13,Alive,Good,green ash,QN72
594538,10,Alive,Good,Callery pear,Bellerose
476368,0,Stump,,,Washington Heights North
122647,23,Alive,Good,mulberry,Oakwood-Oakwood Beach
266488,39,Alive,Fair,London planetree,Homecrest
198775,28,Alive,Good,London planetree,QN28
646521,16,Alive,Good,American linden,Baisley Park
539659,6,Alive,Fair,purple-leaf plum,South Jamaica
389443,21,Alive,Good,green ash,Ozone Park
214813,22,Alive,Good,London planetree,Woodlawn-Wakefield
598990,2,Alive,Good,American linden,Whitestone
9395,4,Alive,Good,swamp white oak,Bushwick South
581271,15,Alive,Poor,green ash,Springfield Gardens North
63536,13,Alive,Fair,ginkgo,Ridgewood
20408,4,Alive,Good,purple-leaf plum,Grymes Hill-Clifton-Fox Hills
689035,17,Alive,Fair,London planetree,Rugby-Remsen Village
168455,5,Alive,Good,Japanese tree lilac,Stapleton-Rosebank
159214,11,Alive,Good,honeylocust,East Williamsburg
459419,10,Alive,Fair,Callery pear,New Dorp-Midland Beach
246344,21,Alive,Fair,littleleaf linden,Bellerose
508822,2,Alive,Good,American hornbeam,Van Nest-Morris Park-Westchester Square
446600,8,Alive,Good,silver maple,Lindenwood-Howard Beach
262046,8,Alive,Poor,Norway maple,Brighton Beach
151612,9,Alive,Good,Callery pear,Rego Park
369295,8,Alive,Good,littleleaf linden,Annadale-Huguenot-Prince's Bay-Eltingville
650808,2,Alive,Good,cherry,Woodhaven
308174,18,Alive,Good,pin oak,Flatbush
651982,17,Alive,Good,red maple,Springfield Gardens South-Brookville
229209,2,Alive,Good,purple-leaf plum,Glen Oaks-Floral Park-New Hyde Park
472796,7,Alive,Good,pin oak,Mount Hope
448063,3,Alive,Good,Japanese zelkova,East New York
578701,4,Alive,Good,silver linden,Astoria
399966,4,Alive,Good,cherry,Arden Heights
77505,7,Alive,Good,Callery pear,SI54
208101,23,Alive,Good,American linden,BK68
374693,3,Alive,Good,cherry,Far Rockaway-Bayswater
261475,8,Alive,Good,Callery pear,East Flushing
646764,10,Alive,Good,Callery pear,Woodhaven
132561,11,Alive,Good,Norway maple,Forest Hills
206300,20,Alive,Good,sugar maple,Steinway
609814,20,Alive,Good,Norway maple,Pomonok-Flushing Heights-Hillcrest
710700,32,Alive,Good,London planetree,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
106499,11,Alive,Good,Kentucky coffeetree,Manhattanville
84818,11,Alive,Good,green ash,28
447813,25,Alive,Good,London planetree,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
393172,19,Alive,Fair,Norway maple,Prospect Lefferts Gardens-Wingate
488702,12,Alive,Good,honeylocust,BX43
498975,24,Alive,Fair,London planetree,New Springville-Bloomfield-Travis
131643,2,Alive,Good,flowering dogwood,Oakland Gardens
704925,11,Alive,Good,green ash,Ocean Hill
543635,16,Alive,Good,honeylocust,East Harlem South
619676,18,Alive,Good,maple,QN71
562712,3,Alive,Good,arborvitae,Hollis
163169,8,Alive,Good,Chinese elm,West Farms-Bronx River
266572,7,Alive,Fair,hedge maple,QN66
450658,7,Alive,Fair,honeylocust,Cypress Hills-City Line
106106,3,Alive,Good,black locust,Steinway
540186,12,Alive,Good,London planetree,Todt Hill-Emerson Hill-Heartland Village-Lighthous
369074,3,Alive,Good,Callery pear,Kingsbridge Heights
444592,18,Alive,Good,London planetree,Old Town-Dongan Hills-South Beach
594249,5,Dead,,,Annadale-Huguenot-Prince's Bay-Eltingville
304353,14,Alive,Good,honeylocust,Old Astoria
597023,25,Alive,Good,London planetree,Whitestone
578036,6,Alive,Good,swamp white oak,New Dorp-Midland Beach
699659,12,Alive,Good,honeylocust,Rugby-Remsen Village
332550,11,Alive,Good,magnolia,Queens Village
406215,14,Alive,Good,Callery pear,Arden Heights
379839,10,Alive,Good,honeylocust,Jackson Heights
707898,18,Alive,Good,Japanese zelkova,Bensonhurst East
677149,6,Alive,Good,Japanese zelkova,QN35
490696,2,Alive,Good,Japanese zelkova,Bedford Park-Fordham North
77599,0,Dead,,,Lenox Hill-Roosevelt Island
713253,11,Alive,Good,American hornbeam,Steinway
189032,5,Alive,Good,Sophora,Park Slope-Gowanus
702791,26,Alive,Good,London planetree,Canarsie
322115,4,Alive,Good,ginkgo,Rugby-Remsen Village
452989,35,Alive,Good,London planetree,SI45
224001,3,Alive,Good,Callery pear,Woodhaven
336177,8,Alive,Good,littleleaf linden,Westerleigh
161342,2,Alive,Good,pin oak,Todt Hill-Emerson Hill-Heartland Village-Lighthous
625066,15,Alive,Good,American linden,Borough Park
299906,10,Alive,Good,honeylocust,North Riverdale-Fieldston-Riverdale
490284,17,Alive,Good,Siberian elm,Spuyten Duyvil-Kingsbridge
594866,21,Alive,Good,London planetree,Glen Oaks-Floral Park-New Hyde Park
496998,11,Alive,Good,Norway maple,Soundview-Castle Hill-Clason Point-Harding Park
339025,13,Alive,Good,littleleaf linden,Mount Hope
621716,3,Alive,Good,honeylocust,Sunset Park East
94112,15,Alive,Fair,littleleaf linden,Jackson Heights
674820,23,Alive,Good,London planetree,Georgetown-Marine Park-Bergen Beach-Mill Basin
476641,3,Alive,Good,American beech,Port Richmond
23118,14,Alive,Good,green ash,QN70
459566,4,Alive,Good,'Schubert' chokecherry,Far Rockaway-Bayswater
352519,4,Alive,Fair,cherry,Queensboro Hill
412893,5,Alive,Good,pin oak,Hammels-Arverne-Edgemere
55658,6,Alive,Good,Callery pear,QN46
192179,29,Alive,Good,London planetree,BK31
